Time (ms),Device,Action,Details
1709642803825,Mouse,Move,"X: -208, Y: 16"
1709642803925,Mouse,Move,"X: -208, Y: 16"
1709642804026,Mouse,Move,"X: -208, Y: 16"
1709642804126,Mouse,Move,"X: -208, Y: 16"
1709642804227,Mouse,Move,"X: -208, Y: 16"
1709642804328,Mouse,Move,"X: -208, Y: 16"
1709642804429,Mouse,Move,"X: -208, Y: 16"
1709642804530,Mouse,Move,"X: -208, Y: 16"
1709642804630,Mouse,Move,"X: -208, Y: 16"
1709642804731,Mouse,Move,"X: -208, Y: 16"
1709642804831,Mouse,Move,"X: -220, Y: 14"
1709642804932,Mouse,Move,"X: -240, Y: 7"
1709642805032,Mouse,Move,"X: -214, Y: 32"
1709642805132,Mouse,Move,"X: -430, Y: 8"
1709642805232,Mouse,Move,"X: -430, Y: 8"
1709642805333,Mouse,Move,"X: -439, Y: 9"
1709642805434,Mouse,Move,"X: -913, Y: 85"
1709642805536,Mouse,Move,"X: -1393, Y: 120"
1709642805637,Mouse,Move,"X: -1373, Y: 114"
1709642805737,Mouse,Move,"X: -1374, Y: 109"
1709642805838,Mouse,Move,"X: -1516, Y: 132"
1709642805938,Mouse,Move,"X: -1517, Y: 133"
1709642806039,Mouse,Move,"X: -1517, Y: 133"
1709642806139,Mouse,Move,"X: -1517, Y: 133"
1709642806240,Mouse,Move,"X: -1517, Y: 133"
1709642806340,Mouse,Move,"X: -1517, Y: 133"
1709642806441,Mouse,Move,"X: -1517, Y: 133"
1709642806541,Mouse,Move,"X: -1517, Y: 133"
1709642806642,Mouse,Move,"X: -1517, Y: 133"
1709642806743,Mouse,Move,"X: -1517, Y: 133"
1709642806843,Mouse,Move,"X: -1517, Y: 133"
1709642806944,Mouse,Move,"X: -1517, Y: 133"
1709642807044,Mouse,Move,"X: -1517, Y: 133"
1709642807144,Mouse,Move,"X: -1517, Y: 133"
1709642807244,Mouse,Move,"X: -1517, Y: 133"
1709642807345,Mouse,Move,"X: -1517, Y: 133"
1709642807446,Mouse,Move,"X: -1517, Y: 133"
1709642807546,Mouse,Move,"X: -1517, Y: 133"
1709642807647,Mouse,Move,"X: -1517, Y: 133"
1709642807748,Mouse,Move,"X: -1517, Y: 133"
1709642807848,Mouse,Move,"X: -1517, Y: 133"
1709642807949,Mouse,Move,"X: -1517, Y: 133"
1709642808050,Mouse,Move,"X: -1517, Y: 133"
1709642808150,Mouse,Move,"X: -1517, Y: 133"
1709642808250,Mouse,Move,"X: -1517, Y: 133"
1709642808350,Mouse,Move,"X: -1517, Y: 133"
1709642808451,Mouse,Move,"X: -1517, Y: 133"
1709642808551,Mouse,Move,"X: -1517, Y: 133"
1709642808652,Mouse,Move,"X: -1517, Y: 133"
1709642808752,Mouse,Move,"X: -1517, Y: 133"
1709642808853,Mouse,Move,"X: -1517, Y: 133"
1709642808954,Mouse,Move,"X: -1518, Y: 133"
1709642809055,Mouse,Move,"X: -1503, Y: 140"
1709642809156,Mouse,Move,"X: -1390, Y: 269"
1709642809257,Mouse,Move,"X: -1393, Y: 279"
1709642809358,Mouse,Move,"X: -1393, Y: 279"
1709642809458,Mouse,Move,"X: -1388, Y: 293"
1709642809559,Mouse,Move,"X: -1226, Y: 347"
1709642809659,Mouse,Move,"X: -1222, Y: 347"
1709642809759,Mouse,Move,"X: -1222, Y: 349"
1709642809861,Mouse,Move,"X: 9, Y: 369"
1709642809962,Mouse,Move,"X: 852, Y: 689"
1709642810063,Mouse,Move,"X: 884, Y: 739"
1709642810163,Mouse,Move,"X: 877, Y: 736"
1709642810263,Mouse,Move,"X: 877, Y: 736"
1709642810363,Mouse,Move,"X: 877, Y: 736"
1709642810464,Mouse,Move,"X: 857, Y: 727"
1709642810565,Mouse,Move,"X: 857, Y: 727"
1709642810665,Mouse,Move,"X: 859, Y: 733"
1709642810765,Mouse,Move,"X: 1201, Y: 959"
1709642810866,Mouse,Move,"X: 1133, Y: 972"
1709642810967,Mouse,Move,"X: 1096, Y: 987"
1709642811068,Mouse,Move,"X: 1105, Y: 991"
1709642811170,Mouse,Move,"X: 1223, Y: 963"
1709642811270,Mouse,Move,"X: 1232, Y: 962"
1709642811371,Mouse,Move,"X: 1233, Y: 962"
1709642811471,Mouse,Move,"X: 1233, Y: 962"
1709642811572,Mouse,Move,"X: 1233, Y: 961"
1709642811673,Mouse,Move,"X: 1219, Y: 965"
1709642811773,Mouse,Move,"X: 1143, Y: 956"
