Time (ms),Device,Action,Details
1725112455148,Mouse,Move,"X: 669, Y: 733"
1725112455249,Mouse,Move,"X: 669, Y: 733"
1725112455349,Mouse,Move,"X: 669, Y: 733"
1725112455449,Mouse,Move,"X: 669, Y: 733"
1725112455550,Mouse,Move,"X: 669, Y: 733"
1725112455651,Mouse,Move,"X: 669, Y: 733"
1725112455752,Mouse,Move,"X: 669, Y: 733"
1725112455852,Mouse,Move,"X: 669, Y: 733"
1725112455953,Mouse,Move,"X: 669, Y: 733"
1725112456054,Mouse,Move,"X: 669, Y: 733"
1725112456154,Mouse,Move,"X: 669, Y: 733"
1725112456255,Mouse,Move,"X: 669, Y: 733"
1725112456355,Mouse,Move,"X: 669, Y: 733"
1725112456456,Mouse,Move,"X: 669, Y: 733"
1725112456556,Mouse,Move,"X: 669, Y: 733"
1725112456657,Mouse,Move,"X: 669, Y: 733"
1725112456758,Mouse,Move,"X: 669, Y: 733"
1725112456859,Mouse,Move,"X: 669, Y: 733"
1725112456960,Mouse,Move,"X: 669, Y: 733"
1725112457060,Mouse,Move,"X: 669, Y: 733"
1725112457161,Mouse,Move,"X: 669, Y: 733"
1725112457262,Mouse,Move,"X: 669, Y: 733"
1725112457362,Mouse,Move,"X: 669, Y: 733"
1725112457463,Mouse,Move,"X: 669, Y: 733"
1725112457564,Mouse,Move,"X: 669, Y: 733"
1725112457664,Mouse,Move,"X: 669, Y: 733"
1725112457765,Mouse,Move,"X: 669, Y: 733"
1725112457865,Mouse,Move,"X: 669, Y: 733"
1725112457966,Mouse,Move,"X: 669, Y: 733"
1725112458068,Mouse,Move,"X: 669, Y: 733"
1725112458169,Mouse,Move,"X: 669, Y: 733"
1725112458269,Mouse,Move,"X: 669, Y: 733"
1725112458370,Mouse,Move,"X: 669, Y: 733"
1725112458470,Mouse,Move,"X: 692, Y: 733"
1725112458571,Mouse,Move,"X: 861, Y: 711"
1725112458672,Mouse,Move,"X: 871, Y: 709"
1725112458773,Mouse,Move,"X: 872, Y: 709"
1725112458873,Mouse,Move,"X: 872, Y: 709"
1725112458974,Mouse,Move,"X: 872, Y: 709"
1725112459075,Mouse,Move,"X: 872, Y: 709"
1725112459175,Mouse,Move,"X: 872, Y: 709"
1725112459276,Mouse,Move,"X: 872, Y: 709"
1725112459377,Mouse,Move,"X: 872, Y: 709"
1725112459477,Mouse,Move,"X: 872, Y: 709"
1725112459578,Mouse,Move,"X: 898, Y: 686"
1725112459679,Mouse,Move,"X: 893, Y: 689"
1725112459779,Mouse,Move,"X: 893, Y: 689"
1725112459879,Mouse,Move,"X: 893, Y: 689"
1725112459980,Mouse,Move,"X: 893, Y: 689"
1725112460081,Mouse,Move,"X: 905, Y: 673"
1725112460182,Mouse,Move,"X: 905, Y: 673"
1725112460282,Mouse,Move,"X: 905, Y: 673"
1725112460383,Mouse,Move,"X: 905, Y: 673"
1725112460483,Mouse,Move,"X: 905, Y: 673"
1725112460584,Mouse,Move,"X: 899, Y: 686"
1725112460684,Mouse,Move,"X: 893, Y: 712"
1725112460785,Mouse,Move,"X: 893, Y: 712"
1725112460886,Mouse,Move,"X: 893, Y: 712"
1725112460987,Mouse,Move,"X: 893, Y: 712"
1725112461087,Mouse,Move,"X: 893, Y: 712"
1725112461188,Mouse,Move,"X: 893, Y: 712"
1725112461288,Mouse,Move,"X: 893, Y: 712"
1725112461389,Mouse,Move,"X: 893, Y: 712"
1725112461489,Mouse,Move,"X: 893, Y: 712"
1725112461590,Mouse,Move,"X: 893, Y: 712"
1725112461691,Mouse,Move,"X: 893, Y: 712"
1725112461792,Mouse,Move,"X: 893, Y: 712"
1725112461892,Mouse,Move,"X: 893, Y: 712"
1725112461993,Mouse,Move,"X: 893, Y: 712"
1725112462094,Mouse,Move,"X: 893, Y: 712"
1725112462194,Mouse,Move,"X: 893, Y: 712"
1725112462295,Mouse,Move,"X: 893, Y: 712"
1725112462396,Mouse,Move,"X: 893, Y: 712"
1725112462496,Mouse,Move,"X: 893, Y: 712"
1725112462597,Mouse,Move,"X: 893, Y: 712"
1725112462697,Mouse,Move,"X: 893, Y: 712"
1725112462798,Mouse,Move,"X: 893, Y: 712"
1725112462898,Mouse,Move,"X: 893, Y: 712"
1725112462999,Mouse,Move,"X: 894, Y: 712"
1725112463099,Mouse,Move,"X: 921, Y: 713"
1725112463199,Mouse,Move,"X: 938, Y: 710"
1725112463300,Mouse,Move,"X: 938, Y: 710"
1725112463400,Mouse,Move,"X: 938, Y: 710"
1725112463501,Mouse,Move,"X: 928, Y: 708"
1725112463602,Mouse,Move,"X: 906, Y: 707"
1725112463702,Mouse,Move,"X: 906, Y: 707"
1725112463803,Mouse,Move,"X: 906, Y: 707"
1725112463903,Mouse,Move,"X: 900, Y: 707"
1725112464004,Mouse,Move,"X: 893, Y: 706"
1725112464104,Mouse,Move,"X: 893, Y: 706"
1725112464205,Mouse,Move,"X: 893, Y: 706"
