Time (ms),Device,Action,Details
1725112659080,Keyboard,Release,Key: shift
1725112659635,Keyboard,Release,Key: w
1725112660290,Keyboard,Press,Key: w
1725112660627,Keyboard,Release,Key: w
1725112661164,Keyboard,Press,Key: w
1725112661341,Keyboard,Press,Key: shift
1725112661972,Keyboard,Press,Key: q
1725112662057,Keyboard,Release,Key: q
1725112662637,Keyboard,Release,Key: shift
1725112662804,Keyboard,Press,Key: shift
1725112663248,Keyboard,Press,Key: d
1725112663408,Keyboard,Release,Key: d
1725112666234,Keyboard,Press,Key: a
1725112666461,Keyboard,Release,Key: a
1725112667218,Keyboard,Press,Key: a
1725112667369,Keyboard,Release,Key: a
1725112668606,Keyboard,Press,Key: d
1725112668831,Keyboard,Release,Key: d
1725112670253,Keyboard,Release,Key: shift
1725112673859,Keyboard,Press,Key: shift
1725112676280,Keyboard,Release,Key: shift
1725112676423,Keyboard,Release,Key: w
1725112677113,Keyboard,Press,Key: space
1725112677222,Keyboard,Release,Key: space
1725112726676,Keyboard,Press,Key: space
1725112726760,Keyboard,Release,Key: space
1725112726995,Keyboard,Press,Key: space
1725112727072,Keyboard,Release,Key: space
1725112730331,Keyboard,Press,Key: e
1725112730424,Keyboard,Release,Key: e
1725112731215,Keyboard,Press,Key: space
1725112731306,Keyboard,Release,Key: space
1725112731441,Keyboard,Press,Key: space
1725112731542,Keyboard,Release,Key: space
1725112731735,Keyboard,Press,Key: space
1725112731786,Keyboard,Release,Key: space
1725112731962,Keyboard,Press,Key: space
1725112732054,Keyboard,Release,Key: space
1725112732433,Keyboard,Press,Key: space
1725112732526,Keyboard,Release,Key: space
1725112732593,Keyboard,Press,Key: space
1725112732679,Keyboard,Release,Key: space
1725112733106,Keyboard,Press,Key: space
1725112733190,Keyboard,Release,Key: space
1725112735072,Keyboard,Press,Key: p
1725112735552,Keyboard,Release,Key: p
1725112735787,Keyboard,Press,Key: p
1725112736283,Keyboard,Release,Key: p
1725112736518,Keyboard,Press,Key: p
1725112737081,Keyboard,Release,Key: p
1725112738518,Keyboard,Press,Key: w
1725112740201,Keyboard,Press,Key: shift
1725112741159,Keyboard,Press,Key: space
1725112741207,Keyboard,Release,Key: shift
1725112741342,Keyboard,Release,Key: space
1725112741770,Keyboard,Release,Key: w
1725112747358,Keyboard,Press,Key: space
1725112747469,Keyboard,Release,Key: space
1725112747762,Keyboard,Press,Key: space
1725112747829,Keyboard,Release,Key: space
1725112748427,Keyboard,Press,Key: w
