Time (ms),Device,Action,Details
1709643086098,Keyboard,Press,Key: s
1709643086266,Keyboard,Press,Key: space
1709643086291,Keyboard,Press,Key: a
1709643086409,Keyboard,Release,Key: space
1709643086645,Keyboard,Press,Key: space
1709643086728,Keyboard,Release,Key: space
1709643086821,Keyboard,Press,Key: space
1709643086912,Keyboard,Release,Key: space
1709643087046,Keyboard,Release,Key: s
1709643087055,Keyboard,Release,Key: a
1709643087257,Keyboard,Press,Key: d
1709643087331,Keyboard,Press,Key: w
1709643087483,Keyboard,Press,Key: space
1709643087583,Keyboard,Release,Key: space
1709643087675,Keyboard,Press,Key: space
1709643087709,Keyboard,Release,Key: space
1709643087777,Keyboard,Release,Key: w
1709643088824,Keyboard,Press,Key: s
1709643089891,Keyboard,Release,Key: s
1709643090210,Keyboard,Press,Key: space
1709643090317,Keyboard,Release,Key: space
1709643090377,Keyboard,Press,Key: space
1709643090487,Keyboard,Release,Key: space
1709643091408,Keyboard,Release,Key: d
1709643091500,Keyboard,Press,Key: q
1709643091602,Keyboard,Release,Key: q
1709643092087,Keyboard,Press,Key: s
1709643092313,Keyboard,Release,Key: s
1709643092430,Keyboard,Press,Key: w
1709643093781,Keyboard,Release,Key: w
1709643093965,Keyboard,Press,Key: s
1709643094116,Keyboard,Press,Key: d
1709643094217,Keyboard,Press,Key: space
1709643094317,Keyboard,Release,Key: s
1709643094317,Keyboard,Release,Key: space
1709643094729,Keyboard,Press,Key: s
1709643094795,Keyboard,Release,Key: s
1709643094796,Keyboard,Release,Key: d
1709643096357,Keyboard,Press,Key: w
1709643097776,Keyboard,Release,Key: w
1709643098572,Keyboard,Press,Key: q
1709643098654,Keyboard,Release,Key: q
1709643100837,Keyboard,Press,Key: e
1709643100946,Keyboard,Release,Key: e
1709643101349,Keyboard,Press,Key: e
1709643101443,Keyboard,Release,Key: e
1709643101517,Keyboard,Press,Key: e
1709643101584,Keyboard,Release,Key: e
1709643101661,Keyboard,Press,Key: e
1709643101726,Keyboard,Release,Key: e
1709643101785,Keyboard,Press,Key: e
1709643101879,Keyboard,Release,Key: e
1709643101937,Keyboard,Press,Key: e
1709643102021,Keyboard,Release,Key: e
1709643102389,Keyboard,Press,Key: w
1709643102743,Keyboard,Press,Key: shift
1709643104631,Keyboard,Press,Key: A
1709643105041,Keyboard,Release,Key: A
1709643105513,Keyboard,Press,Key: A
